"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13"
536.561974555,9041.0,7508.0,2179.0,394.0,1245.0,353.0,934.0,41.0,967.0,353.0,213.0,0.0
524.663501658,8952.0,7472.0,2218.0,389.0,1263.0,342.0,955.0,47.0,941.0,342.0,197.0,0.0
530.447374834,9024.0,7434.0,2245.0,389.0,1315.0,335.0,930.0,54.0,1035.0,335.0,220.0,0.0
534.629504117,9158.0,7522.0,2303.0,395.0,1368.0,351.0,935.0,44.0,1060.0,351.0,225.0,0.0
533.742483696,9034.0,7480.0,2212.0,375.0,1316.0,327.0,896.0,48.0,1020.0,327.0,207.0,0.0
538.323687104,9098.0,7507.0,2288.0,437.0,1282.0,382.0,1006.0,55.0,998.0,382.0,211.0,0.0
527.270298207,9032.0,7468.0,2240.0,387.0,1284.0,345.0,956.0,42.0,992.0,345.0,227.0,0.0
529.682286829,9045.0,7503.0,2206.0,385.0,1245.0,347.0,961.0,38.0,967.0,347.0,228.0,0.0
530.261922188,8992.0,7506.0,2205.0,361.0,1265.0,321.0,940.0,40.0,944.0,321.0,221.0,0.0
535.006415433,9083.0,7544.0,2121.0,401.0,1244.0,358.0,877.0,43.0,964.0,358.0,217.0,0.0
540.039851926,9040.0,7430.0,2286.0,386.0,1290.0,354.0,996.0,32.0,1019.0,354.0,237.0,0.0
529.76281721,9124.0,7572.0,2236.0,382.0,1282.0,346.0,954.0,36.0,1007.0,346.0,199.0,0.0
532.788269015,9155.0,7589.0,2278.0,360.0,1326.0,328.0,952.0,32.0,1029.0,328.0,209.0,0.0
532.535902485,9078.0,7486.0,2298.0,400.0,1334.0,354.0,964.0,46.0,1027.0,354.0,211.0,0.0
534.688950229,9010.0,7420.0,2289.0,394.0,1317.0,356.0,972.0,38.0,1039.0,356.0,195.0,0.0
540.05442334,9125.0,7543.0,2291.0,383.0,1332.0,352.0,959.0,31.0,1020.0,352.0,210.0,0.0
542.62655392,9272.0,7630.0,2389.0,395.0,1385.0,356.0,1004.0,39.0,1067.0,356.0,219.0,0.0
534.005610525,9026.0,7485.0,2232.0,377.0,1311.0,339.0,921.0,38.0,991.0,339.0,211.0,0.0
529.926516993,8935.0,7487.0,2077.0,375.0,1172.0,337.0,905.0,38.0,911.0,337.0,200.0,0.0
543.239763408,9001.0,7385.0,2341.0,400.0,1335.0,365.0,1006.0,35.0,1016.0,365.0,235.0,0.0
538.883553388,9117.0,7503.0,2241.0,415.0,1310.0,370.0,931.0,45.0,1007.0,370.0,237.0,0.0
534.514504251,9112.0,7574.0,2190.0,356.0,1287.0,317.0,903.0,39.0,1015.0,317.0,206.0,0.0
537.688072704,8937.0,7408.0,2184.0,337.0,1290.0,305.0,894.0,32.0,1003.0,305.0,221.0,0.0
540.407453582,9187.0,7592.0,2271.0,418.0,1338.0,373.0,933.0,45.0,1018.0,373.0,204.0,0.0
540.285101518,9271.0,7614.0,2345.0,418.0,1356.0,374.0,989.0,44.0,1061.0,374.0,222.0,0.0
538.422582106,9024.0,7466.0,2271.0,380.0,1321.0,338.0,950.0,42.0,1015.0,338.0,205.0,0.0
537.286431278,9076.0,7493.0,2261.0,363.0,1295.0,324.0,966.0,39.0,1037.0,324.0,222.0,0.0
531.358258582,8992.0,7479.0,2178.0,381.0,1272.0,335.0,906.0,46.0,977.0,335.0,201.0,0.0
539.134739754,9005.0,7359.0,2331.0,406.0,1352.0,360.0,979.0,46.0,1043.0,360.0,243.0,0.0
544.868018911,9251.0,7634.0,2331.0,384.0,1367.0,331.0,964.0,53.0,1080.0,331.0,206.0,0.0
538.819928733,9074.0,7468.0,2296.0,379.0,1374.0,344.0,922.0,35.0,1035.0,344.0,227.0,0.0
525.762853163,9006.0,7485.0,2174.0,383.0,1270.0,348.0,904.0,35.0,960.0,348.0,213.0,0.0
